i,birth,death,dim,cavity,death_nodes
811,2015,2100,1,Growth factor receptor;Nerve growth factor receptor,
812,2015,2100,1,Somatostatin;Somatotropin receptor,
813,2015,2100,1,Peptide receptor;Neurotransmitter receptor,
814,2016,2100,1,Amino acid;Tachykinin,
815,2016,2100,1,Genetic engineering;Chemistry basic topics,
816,2016,2100,1,Acetic acid;Heat of fusion,
817,2016,2100,1,Leucine;Tachykinin,
818,2016,2100,1,Acetylcholine;Galanin,
819,2016,2100,1,Ph;Nerve tissue protein S 100,
820,2016,2100,1,Physiology;Amyloid,
821,2016,2100,1,Neuropeptide;Melanocyte-stimulating hormone,
822,2016,2100,1,Neuropeptide;Somatostatin receptor,
823,2016,2100,1,Ligand;Somatostatin receptor,
824,2016,2100,1,Serotonin;Galanin,
825,2016,2100,1,Asparagine;Cytochrome P-450 CYP1A1,
826,2016,2100,1,Cytosine;Cytochrome P-450 CYP1A1,
827,2016,2100,1,Calmodulin;Nerve tissue protein S 100,
828,2016,2100,1,Chemistry basic topics;Molecular mechanics,
829,2016,2100,1,Chemistry basic topics;List of biomolecules,
830,2016,2100,1,Neurokinin A;Tachykinin,
831,2016,2100,1,Peptide receptor;Neuropeptide receptor,
832,2017,2100,1,Genetic engineering;List of chemistry topics,
833,2017,2100,1,Molecular mechanics;List of chemistry topics,
834,2017,2100,1,List of biomolecules;List of chemistry topics,
835,2018,2020,1,Polypeptide;Protein;Peptide;Neuropeptide,Hormone
836,2018,2020,1,Angiotensin;Polypeptide;Protein;Peptide,Hormone
837,2018,2100,1,Polypeptide;Cyclic peptide,
838,2018,2100,1,Polypeptide;Secretin,
839,2018,2022,1,Neurokinin A;Tachykinin;Polypeptide;Amino acid,Substance P
840,2018,2100,1,Fatty acid;Alpha-fetoprotein,
841,2018,2100,1,Fat;Hydrogenation,
842,2018,2026,1,Heterotroph;Fat;Protein;Organism,List of biology topics
843,2018,2100,1,Monomer;Alpha-fetoprotein,
844,2018,2100,1,Hydrolysis;Lipase,
845,2018,2025,1,Fatty acid;Hydrogen bond;Protein;Chemistry;Base (chemistry);Lysine;Collagen,List of basic biochemistry topics
846,2018,2022,1,Proton;Lysine;Chirality (chemistry);Amino acid;Base (chemistry);Atom;Dna;Ammonia;Glutamate;Hydrogen,Amino
847,2018,2021,1,Base (chemistry);Ph;Glutamate;Proton,Acid
848,2018,2021,1,Base (chemistry);Ammonia;Glutamate;Proton,Acid
849,2018,2019,1,Base (chemistry);Ph;Water;Glutamate,Alkali
850,2018,2100,1,Base (chemistry);Asparagine,
851,2018,2025,1,Fungi;Amino acid sequence;Enzyme;Prokaryote;Chemical equilibrium;Base (chemistry);Bacteria;Organelle;Lysine,Microfilament protein
852,2018,2025,1,Fungi;Amino acid sequence;Stoichiometry;Prokaryote;Base (chemistry);Bacteria;Molecule;Oxygen;Organelle;Biochemistry;Lysine,Microfilament protein
853,2018,2100,1,Hydroxyl;International Union of Pure and Applied Chemistry,
854,2019,2020,1,Protein;Dna;Organ (anatomy);Bacteria;Muscle;Insulin-like growth factor I,Skin
855,2019,2100,1,Phospholipid;Serine,
856,2019,2100,1,Protein subunit;G protein,
857,2019,2100,1,Protein subunit;Steroid 21-monooxygenase,
858,2019,2100,1,Protein subunit;Stimulatory gs G-protein,
859,2019,2100,1,Receptor (biochemistry);Transforming growth factor,
860,2019,2100,1,Amine;Odorant receptor,
861,2019,2100,1,Alkali;Glutamic acid,
862,2019,2100,1,Alkali;Pyridine,
863,2019,2100,1,Gastrin;Pancreatic polypeptide,
864,2019,2100,1,Buffer solution;Mixture,
865,2019,2100,1,Buffer solution;Dialysis,
866,2019,2100,1,Somatostatin;Pancreatic polypeptide,
867,2019,2100,1,Neuropeptide Y receptor;Pancreatic polypeptide,
868,2020,2100,1,Prokaryote;Phosphoprotein,
869,2020,2026,1,Hormone;Organ (anatomy);Cell nucleus;Organism,List of biology topics
870,2020,2100,1,Alpha helix;Tyrosine 3-monooxygenase,
871,2020,2100,1,Protein;Eif-2 kinase,
872,2020,2100,1,Enzyme;Proto-oncogene proteins c-raf,
873,2020,2100,1,Coenzyme;Apoenzyme,
874,2020,2100,1,Coenzyme;Holoenzyme,
875,2020,2100,1,Lipid;Gamma-delta T-cell antigen receptor,
876,2020,2100,1,Protein synthesis;Tyrosine 3-monooxygenase,
877,2020,2100,1,Base pair;Haploid,
878,2020,2100,1,Sh3 domain;Plant protein,
879,2020,2100,1,Retinoblastoma protein;Proto-oncogene proteins c-raf,
880,2020,2100,1,Chemical formula;Cysteine,
881,2020,2100,1,Oxidation;Serotonin,
882,2020,2100,1,Pyruvate;C4 photosynthesis,
883,2020,2100,1,Citric acid;Ether,
884,2020,2100,1,Mitosis;Protein-tyrosine-phosphatase,
885,2020,2100,1,Ester;Alpha-macroglobulin,
886,2020,2100,1,Protein subunit;Atp synthase,
887,2020,2100,1,Protein subunit;Holoenzyme,
888,2020,2100,1,Signal transduction;Protein-tyrosine-phosphatase,
889,2020,2100,1,Cancer;Gamma-delta T-cell antigen receptor,
890,2020,2100,1,Gene expression;Protein-tyrosine-phosphatase,
891,2020,2100,1,Plasma membrane;Melting point,
892,2020,2100,1,Lysozyme;Melting point,
893,2020,2100,1,Tertiary structure;Insulin-like growth factor I,
894,2020,2100,1,Genome;Gag-onc fusion protein,
895,2020,2100,1,Dendritic cell;Skin,
896,2020,2100,1,Epinephrine;Tyrosine 3-monooxygenase,
897,2020,2100,1,Nadph;Chloroplast,
898,2020,2100,1,Nadph;Cell membrane transport,
899,2020,2022,1,Adenosine triphosphate;Nadph;Chloroplast;Cyclic electron flow,Photolysis
900,2020,2100,1,Nadph;Steroid 17alpha-monooxygenase,
901,2020,2100,1,Nadph;Steroid 21-monooxygenase,
902,2020,2100,1,Amine;Alpha-macroglobulin,
903,2020,2100,1,Amine;Gamma-delta T-cell antigen receptor,
904,2020,2100,1,Primary structure;Structural motif,
905,2020,2026,1,Biology;Primary structure;Dna;Biochemistry;Dna sequence;Sequencing,List of biology topics
906,2020,2100,1,Aerobic respiration;Hemoglobin,
907,2020,2100,1,Aerobic respiration;Electron transport chain,
908,2020,2100,1,Liquid;Physical chemistry,
909,2020,2100,1,Liquid;Soluble,
910,2020,2100,1,Liquid;Molar volume,
911,2020,2100,1,Liquid;Boiling point,
912,2020,2100,1,Liquid;Catalyst,
913,2020,2100,1,Liquid;Emulsion,
914,2020,2100,1,Liquid;Melting point,
915,2020,2100,1,Liquid;Mass spectrometer,
916,2020,2100,1,Alpha adrenergic receptor;Skin,
917,2020,2100,1,Skin;Collagen,
918,2020,2100,1,Skin;Osmosis,
919,2020,2100,1,Skin;Inhibin,
920,2020,2100,1,Homology (biology);Gag-onc fusion protein,
921,2020,2100,1,Homology (biology);Proto-oncogene proteins c-raf,
922,2020,2026,1,Meiosis;Gene;Biology;Fungi;Archaea;Organism;Locus (genetics);Dna replication;Haploid,List of biology topics
923,2020,2026,1,Meiosis;Gene;Biology;Fungi;Archaea;Organism;Locus (genetics);Dna replication;Diploid,List of biology topics
924,2020,2100,1,Surface plasmon resonance;Isothermal titration calorimeter,
925,2020,2100,1,Surface plasmon resonance;T-cell antigen receptors,
926,2020,2100,1,Plasmin;Alpha-macroglobulin,
927,2020,2100,1,Alpha-macroglobulin;Thrombin,
928,2020,2100,1,Alpha-macroglobulin;Conserved sequence,
929,2020,2100,1,Serine;Eif-2 kinase,
930,2020,2100,1,Serine;Proto-oncogene proteins c-raf,
931,2020,2100,1,Translation (biology);Gag-onc fusion protein,
932,2020,2100,1,Translation (biology);Thyroid hormone receptor,
933,2020,2100,1,Cysteine;Ldl receptor,
934,2020,2100,1,Tyrosine;Phosphoprotein,
935,2020,2100,1,Tyrosine;Protein-tyrosine-phosphatase,
936,2020,2100,1,Tyrosine;Tyrosine 3-monooxygenase,
937,2020,2100,1,Hydrophilic;Atp synthase,
938,2020,2100,1,Secondary structure;Talin protein,
939,2020,2100,1,Secondary structure;Tyrosine 3-monooxygenase,
940,2020,2026,1,Neurotransmitter;Biology;Gastrula;Organism;Amino acid;Nervous system;Dna;Organ (anatomy),List of biology topics
941,2020,2100,1,N-terminus;Ldl receptor,
942,2020,2100,1,Hormone;Granulocyte colony-stimulating factor,
943,2020,2026,1,Organ (anatomy);Gastrula;Embryo;Organism,List of biology topics
944,2020,2100,1,Phospholipid bilayer;Nakatpase,
945,2020,2100,1,Atp synthase;Dissociation constant,
946,2020,2100,1,Atp synthase;Gradient,
947,2020,2100,1,Dissociation constant;Complex (chemistry),
948,2020,2100,1,Gradient;Diffusion,
949,2020,2100,1,Proton pump;Bacteriorhodopsin,
950,2020,2100,1,Soluble;Complex (chemistry),
951,2020,2100,1,Transformation (genetics);Protein-tyrosine-phosphatase,
952,2020,2100,1,Cell adhesion molecule;Selectin,
953,2020,2100,1,Cell adhesion molecule;Lymphocyte homing receptor,
954,2020,2100,1,Chemical equilibrium;Flavine,
955,2020,2100,1,Haploid;Human Genome Project,
956,2020,2100,1,Sequence motif;Protein-tyrosine-phosphatase,
957,2020,2100,1,Fibroblast growth factor;Gastrula,
958,2020,2100,1,Pharmaceutical;Calcitonin,
959,2020,2100,1,Nuclear localization signal;Gtpase,
960,2020,2100,1,Promoter (biology);Holoenzyme,
961,2020,2100,1,Mixture;Melting point,
962,2020,2100,1,Calcitonin;Calcitonin gene-related peptide,
963,2020,2100,1,Calcitonin;Calcitonin receptor,
964,2020,2100,1,Oxidation state;Tyrosine 3-monooxygenase,
965,2020,2100,1,Catalyst;Complex (chemistry),
966,2020,2100,1,Nadh;Cell membrane transport,
967,2020,2100,1,Nadh;Steroid 17alpha-monooxygenase,
968,2020,2100,1,Metazoa;Dna virus,
969,2020,2100,1,Metazoa;Tata box,
970,2020,2100,1,Metazoa;Homeodomain protein,
971,2020,2100,1,Heat shock protein;Gamma-delta T-cell antigen receptor,
972,2020,2100,1,Heat of fusion;Melting point,
973,2020,2100,1,List of compounds;List of chemistry topics,
974,2020,2100,1,Cis face;Gtpase,
975,2020,2100,1,Gtpase;Fusion oncogene protein,
976,2020,2100,1,Gtpase;Ras gene,
977,2020,2100,1,Gtpase;Stimulatory gs G-protein,
978,2020,2100,1,Complement 3A;Igm,
979,2020,2100,1,Igm;Complement 5A,
980,2020,2100,1,Sequence (biology);Proto-oncogene proteins c-raf,
981,2020,2100,1,Cytoskeletal protein;Troponin,
982,2020,2100,1,Troponin;Proto-oncogene proteins c-raf,
983,2020,2100,1,Evolutionary developmental biology;Phylogeny,
984,2020,2100,1,Open reading frame;Rho factor,
985,2020,2100,1,Retrovirus;Proto-oncogene proteins c-raf,
986,2020,2100,1,Polymerase chain reaction;Phylogeny,
987,2020,2100,1,Eif-2;Recombinant interferon-gamma,
988,2020,2100,1,Elisa;Gamma-chain immunoglobulin,
989,2020,2100,1,Elisa;Microtiter plate,
990,2020,2100,1,Elisa;Mu-chain immunoglobulin,
991,2020,2100,1,Elisa;Recombinant protein,
992,2020,2100,1,Diploid;Embryonal development,
993,2020,2100,1,Diploid;Karyotype,
994,2020,2100,1,Gastrula;Bone morphogenetic protein,
995,2020,2100,1,Proto-oncogene;Ras protein,
996,2020,2100,1,Proto-oncogene;Ras gene,
997,2020,2100,1,Gag-onc fusion protein;Oncogenic retroviridae protein,
998,2020,2100,1,Neuropeptide Y;Gaba,
999,2020,2100,1,Gamma-chain immunoglobulin;Elispot,
1000,2020,2100,1,Elispot;Mu-chain immunoglobulin,
1001,2020,2100,1,Gaba;Kainic acid receptor,
1002,2020,2100,1,Hsp70;Rough ER,
1003,2020,2100,1,Hsp70;Smooth ER,
1004,2020,2100,1,Immediate-early protein;Dna-binding protein,
1005,2020,2100,1,Dna-binding protein;Plant protein,
1006,2020,2100,1,Virus (biology);Electron microscopy,
1007,2020,2100,1,Homozygote;P42 MAP kinase,
1008,2020,2100,1,Junk DNA;Nucleic acid repetitive sequence,
1009,2020,2100,1,Junk DNA;Retroviridae protein,
1010,2020,2100,1,Neurofilament protein;Sds-page,
1011,2020,2100,1,Thyroxine;Thyroid hormone receptor,
1012,2021,2100,1,Eukaryote;Base sequence,
1013,2021,2100,1,Eukaryote;Molecular sequence data,
1014,2021,2100,1,Amino acid;Chorionic gonadotropin,
1015,2021,2100,1,Peptide;Corticotropin-releasing hormone,
1016,2021,2026,1,Excretion;Biology;Cell (biology);Organism,List of biology topics
1017,2021,2100,1,Carbohydrate;Casein,
1018,2021,2100,1,Monomer;Keratin,
1019,2021,2100,1,Phosphorylation;Atrial natriuretic factor,
1020,2021,2100,1,Lysine;Catabolism,
1021,2021,2100,1,Lysine;Casein,
1022,2021,2100,1,Acid;Solution,
1023,2021,2100,1,Acid;Atomic orbital,
1024,2021,2100,1,Ammonia;Excretion,
1025,2021,2100,1,Protein subunit;Coenzyme Q - cytochrome c reductase,
1026,2021,2100,1,Axon;Vasopressin,
1027,2021,2026,1,Biology;Adenosine triphosphate;Respiration (physiology);Dna;Physiology,List of biology topics
1028,2021,2100,1,Potassium;Atrial natriuretic factor,
1029,2021,2100,1,Protein Data Bank;Estrogen receptor,
1030,2021,2100,1,Receptor (biochemistry);Alpha-msh,
1031,2021,2100,1,Agonist;Atrial natriuretic factor,
1032,2021,2100,1,Primary structure;Base sequence,
1033,2021,2100,1,Primary structure;Molecular sequence data,
1034,2021,2026,1,Archaea;Primary nutritional groups;Aerobic respiration;Organism;Enzyme;Fermentation (biochemistry),List of biology topics
1035,2021,2100,1,Phosphorus;Casein,
1036,2021,2100,1,Skin;Alpha-msh,
1037,2021,2022,1,Gene;Biology;Protein;Skin;Keratin;Collagen,Extracellular matrix protein
1038,2021,2100,1,Skin;Excretion,
1039,2021,2100,1,Skin;Bombesin,
1040,2021,2100,1,T cell;Chorionic gonadotropin,
1041,2021,2100,1,Locus (genetics);Atrial natriuretic factor,
1042,2021,2100,1,Thrombin;Thrombin receptor,
1043,2021,2100,1,Substrate (biochemistry);Casein,
1044,2021,2100,1,Substrate (biochemistry);Coenzyme Q - cytochrome c reductase,
1045,2021,2100,1,Neuropeptide;Alpha-msh,
1046,2021,2100,1,Solvent;Hydrogen-deuterium exchange,
1047,2021,2100,1,Ligand;Atrial natriuretic factor,
1048,2021,2100,1,Ligand;Iron-sulfur protein,
1049,2021,2100,1,Serotonin;Biogenic amine receptor,
1050,2021,2100,1,Sulfur;Keratin,
1051,2021,2100,1,Translation (biology);Atrial natriuretic factor,
1052,2021,2100,1,Cysteine;Atrial natriuretic factor,
1053,2021,2100,1,Hydrophobic;Chorionic gonadotropin,
1054,2021,2100,1,Amino acid sequence homology;Keratin,
1055,2021,2100,1,Keratin;Cytoskeletal protein,
1056,2021,2022,1,Hydrogen bond;Protein;Chemistry;Methionine;Atom;Sulfur;Keratin;Posttranslational modification;Plant protein,Disulfide bond
1057,2021,2100,1,N-terminus;Thrombin receptor,
1058,2021,2025,1,Protein;Enzyme;Phosphorylation;Chemiosmosis;Ion channel,Carrier protein
1059,2021,2022,1,Hormone;Excretion;Oxygen;Amino acid,Cytochrome P-450
1060,2021,2100,1,Angiotensin receptor;Vasopressin,
1061,2021,2100,1,Oxytocin;Oxytocin receptor,
1062,2021,2100,1,Biotechnology;Base sequence,
1063,2021,2100,1,Biotechnology;Molecular sequence data,
1064,2021,2100,1,Signal peptide;Coenzyme Q - cytochrome c reductase,
1065,2021,2100,1,Haploid;Retroelement,
1066,2021,2100,1,Bombesin;Gastrin,
1067,2021,2100,1,Estrogen receptor;Hela cell,
1068,2021,2100,1,Oxidation state;Iron-sulfur protein,
1069,2021,2100,1,Heterotroph;Chemotroph,
1070,2021,2100,1,Casein;Phosphotyrosine,
1071,2021,2100,1,Complex (chemistry);Coenzyme Q - cytochrome c reductase,
1072,2021,2026,1,Biology;Adenosine triphosphate;Respiration (physiology);Dna;Diffusion,List of biology topics
1073,2021,2100,1,Cytokine receptor;Prolactin receptor,
1074,2021,2100,1,Luteinizing hormone;Inhibin,
1075,2021,2100,1,Luteinizing hormone;Thyrotropin,
1076,2021,2100,1,Photosystem II;Mass spectrometer,
1077,2021,2100,1,Repressor protein;Homeodomain protein,
1078,2021,2100,1,Repressor protein;Repressor,
1079,2021,2100,1,Neurokinin A;Neurokinin K,
1080,2022,2100,1,Bacteria;Cytochrome P-450,
1081,2022,2100,1,Developmental biology;Cytochrome P-450,
1082,2022,2100,1,Alpha helix;Cytochrome C,
1083,2022,2100,1,Enzyme;Interleukin-2 receptor,
1084,2022,2100,1,Starch;Disulfide bond,
1085,2022,2100,1,Starch;Disulfide bridge,
1086,2022,2100,1,Adenosine triphosphate;Protein-tyrosine kinase,
1087,2022,2100,1,Adenosine triphosphate;Proto-oncogene protein C-kit,
1088,2022,2100,1,Organic compound;Denaturation (biochemistry),
1089,2022,2100,1,Phosphorylation;Transcription factor AP-1,
1090,2022,2100,1,Signal transduction;Interleukin-2 receptor,
1091,2022,2100,1,Signal transduction;Protein-tyrosine kinase,
1092,2022,2100,1,Signal transduction;Proto-oncogene protein C-kit,
1093,2022,2100,1,Neuron;Extracellular matrix protein,
1094,2022,2100,1,Major histocompatibility complex;Nucleic acid sequence homology,
1095,2022,2100,1,G protein-coupled receptor;Corticotropin-releasing hormone receptor,
1096,2022,2100,1,Epinephrine;Amino,
1097,2022,2100,1,Epinephrine;Krebs cycle,
1098,2022,2100,1,Protein Data Bank;Interleukin-2 receptor,
1099,2022,2100,1,Denaturation (biochemistry);International Union of Pure and Applied Chemistry,
1100,2022,2100,1,Denaturation (biochemistry);Genetic fingerprint,
1101,2022,2100,1,Yeast;Cytochrome P-450,
1102,2022,2100,1,G protein;Transducin,
1103,2022,2100,1,Endoplasmic reticulum;Cytochrome C,
1104,2022,2100,1,Endoplasmic reticulum;Cytochrome P-450,
1105,2022,2023,1,Serotonin;Cell membrane;Amino;Protein,Monoamine
1106,2022,2100,1,T cell;Erbb-2 receptor,
1107,2022,2100,1,Neuropeptide;Neurotensin,
1108,2022,2100,1,Ligand;Extracellular matrix protein,
1109,2022,2100,1,Cysteine;Cytochrome P-450,
1110,2022,2023,1,Biology;Fungi;Enzyme;Oxidation;Amino acid;Dna replication;Cytochrome C;Tyrosine;Chemical reaction,Catalytic domain
1111,2022,2100,1,Tyrosine;Protein-tyrosine kinase,
1112,2022,2100,1,Tyrosine;Proto-oncogene protein C-kit,
1113,2022,2100,1,Molecular evolution;Nucleic acid sequence homology,
1114,2022,2100,1,Globin;Nucleic acid sequence homology,
1115,2022,2100,1,Keratin;Intermediate filament protein,
1116,2022,2100,1,Keratin;Nucleic acid sequence homology,
1117,2022,2100,1,N-terminus;Interleukin-2 receptor,
1118,2022,2100,1,N-terminus;Transcription factor AP-1,
1119,2022,2100,1,Vasopressin;Vasopressin receptor,
1120,2022,2100,1,Nucleon;Element symbol,
1121,2022,2100,1,Bioaccumulation;Excretion,
1122,2022,2100,1,Bioaccumulation;Toxin,
1123,2022,2100,1,Medicine;Cytochrome P-450,
1124,2022,2100,1,Rhodopsin;Transducin,
1125,2022,2100,1,Estrogen receptor;Erbb-2 receptor,
1126,2022,2100,1,Concentration;Cytochrome P-450,
1127,2022,2100,1,Cytochrome C;Cladistics,
1128,2022,2100,1,Drosophila melanogaster;Cytochrome P-450,
1129,2022,2100,1,Inorganic chemistry;Disulfide bond,
1130,2022,2100,1,Inorganic chemistry;Disulfide bridge,
1131,2022,2100,1,Luteinizing hormone;Neurotensin,
1132,2022,2100,1,Elisa;Erbb-2 receptor,
1133,2022,2100,1,Epidermal growth factor receptor;Erbb-2 receptor,
1134,2022,2100,1,Erbb-2 receptor;Proto-oncogene,
1135,2022,2100,1,Prolactin;Neurotensin,
1136,2022,2100,1,Prolactin;Transcription factor AP-1,
1137,2022,2100,1,Osteocalcin;Transcription factor AP-1,
1138,2023,2100,1,Alpha helix;Hsp90,
1139,2023,2100,1,Antibody;Kappa-chain immunoglobulin,
1140,2023,2100,1,Glutamate;Rod outer segment,
1141,2023,2100,1,Hydrolysis;Catalytic domain,
1142,2023,2100,1,Acetylcholine;Neurokinin1 receptor,
1143,2023,2100,1,Potassium;Serotonin receptor,
1144,2023,2025,1,Gene;Integral membrane protein;Genome;Protein,Bacterial outer membrane protein
1145,2023,2100,1,Albumin;Blood proteins,
1146,2023,2100,1,Albumin;Transport protein,
1147,2023,2100,1,Albumin;Alpha-fetoprotein,
1148,2023,2100,1,Albumin;Thiamin,
1149,2023,2100,1,Beta sheet;Hsp90,
1150,2023,2100,1,Ligand;Neurokinin1 receptor,
1151,2023,2100,1,Serotonin;Feedback inhibition,
1152,2023,2100,1,Aspartic acid;Neurokinin1 receptor,
1153,2023,2100,1,Cysteine;Gaba receptor,
1154,2023,2100,1,Synapse;Rod outer segment,
1155,2023,2100,1,N-terminus;Hsp90,
1156,2023,2100,1,Vasopressin;Serotonin receptor,
1157,2023,2100,1,Oxytocin;Serotonin receptor,
1158,2023,2100,1,Molecular orbital;Catalytic domain,
1159,2023,2100,1,Arrestin;Neurokinin1 receptor,
1160,2023,2100,1,Arrestin;Rod outer segment,
1161,2023,2100,1,Signal peptide;Transmembrane protein,
1162,2023,2100,1,Rhodopsin;Rod outer segment,
1163,2023,2100,1,Double helix;Random coil,
1164,2023,2100,1,Catalytic domain;Nadh,
1165,2023,2100,1,Catalytic domain;Solvation,
1166,2023,2100,1,Catalytic domain;Chloride channel,
1167,2023,2100,1,Cloning;Serotonin receptor,
1168,2023,2100,1,Disulfide bond;Heavy-chain immunoglobulin,
1169,2023,2100,1,Disulfide bond;Kappa-chain immunoglobulin,
1170,2023,2100,1,Epidermal growth factor;Ldl receptor,
1171,2023,2100,1,Feedback inhibition;Pesticide,
1172,2023,2100,1,Prolactin;Serotonin receptor,
1173,2023,2100,1,Neurotensin;Neurotensin receptor,
1174,2024,2100,1,Molecular biology;Cholinergic receptor,
1175,2024,2100,1,Carboxylic acid;N-formylmethionine leucyl-phenylalanine,
1176,2024,2100,1,Valine;Cholinergic receptor,
1177,2024,2100,1,Acetylcholine;Cholinergic receptor,
1178,2024,2100,1,Solution;Transmembrane ATPase,
1179,2024,2100,1,Protein subunit;Cholinergic receptor,
1180,2024,2100,1,Muscle;Sodium channel,
1181,2024,2100,1,Neuron;Transforming growth factor alpha,
1182,2024,2100,1,Dendritic cell;Thrombomodulin,
1183,2024,2100,1,Amine;N-formylmethionine leucyl-phenylalanine,
1184,2024,2100,1,T cell;Cell surface receptor,
1185,2024,2100,1,Beta sheet;Tumor necrosis factors,
1186,2024,2100,1,Ligand;Cholinergic receptor,
1187,2024,2100,1,Ligand;Sodium channel,
1188,2024,2100,1,Mitochondrion;Lipoprotein,
1189,2024,2100,1,Hydrophobic;Transmembrane helix,
1190,2024,2100,1,Sequence homology;Tumor necrosis factors,
1191,2024,2100,1,Hemoglobin;Fetal protein,
1192,2024,2100,1,Ion channel;Ankyrin,
1193,2024,2100,1,Integral membrane protein;Cell surface receptor,
1194,2024,2100,1,Integral membrane protein;Thrombomodulin,
1195,2024,2100,1,Integral membrane protein;Thyrotropin receptor,
1196,2024,2100,1,Embryo;Fetal protein,
1197,2024,2100,1,Stem cell;Proto-oncogene proteins c-myc,
1198,2024,2100,1,Transmembrane ATPase;Nakatpase,
1199,2024,2100,1,Biological membrane;Catalyst,
1200,2024,2100,1,Cell adhesion molecule;Cadherin,
1201,2024,2100,1,Cell adhesion molecule;Cell surface receptor,
1202,2024,2100,1,Transmembrane protein;Cadherin,
1203,2024,2100,1,Transmembrane protein;Transmembrane helix,
1204,2024,2100,1,Transmembrane protein;Cytochrome c oxidase,
1205,2024,2100,1,Calcitonin gene-related peptide receptor;Transmembrane helix,
1206,2024,2100,1,Drosophila melanogaster;Proto-oncogene proteins c-myc,
1207,2024,2100,1,Cloning;N-formylmethionine leucyl-phenylalanine,
1208,2024,2100,1,Erythropoietin;Granulocyte colony-stimulating factor receptor,
1209,2024,2100,1,Superoxide;N-formylmethionine leucyl-phenylalanine,
1210,2024,2100,1,Epidermal growth factor;Proto-oncogene proteins c-myc,
1211,2024,2100,1,Proto-oncogene;Proto-oncogene proteins c-myc,
1212,2024,2100,1,Granulocyte colony-stimulating factor;Granulocyte colony-stimulating factor receptor,
1213,2024,2100,1,Triiodothyronine;Thyrotropin receptor,
1214,2025,2100,1,Gene;Nicotinic receptor,
1215,2025,2100,1,Dna;Structural biology,
1216,2025,2100,1,Polypeptide;Nicotinic receptor,
1217,2025,2100,1,Oxygen;Facilitated diffusion,
1218,2025,2100,1,Fatty acid;Bacterial outer membrane protein,
1219,2025,2100,1,Sh3 domain;List of basic biochemistry topics,
1220,2025,2100,1,Acetylcholine;Nicotinic receptor,
1221,2025,2100,1,Apoptosis;Bacterial outer membrane protein,
1222,2025,2100,1,Ester;Hydrolytic enzyme,
1223,2025,2100,1,Protein subunit;Structural biology,
1224,2025,2100,1,Signal transduction;Tumor necrosis factor receptor,
1225,2025,2100,1,Neuron;Nicotinic receptor,
1226,2025,2100,1,Electrophysiology;Nicotinic receptor,
1227,2025,2100,1,G protein-coupled receptor;Opioid receptor,
1228,2025,2100,1,G protein-coupled receptor;Somatotropin-releasing hormone,
1229,2025,2100,1,Primary structure;List of basic biochemistry topics,
1230,2025,2100,1,Thrombin;Intercellular adhesion molecule-1,
1231,2025,2100,1,Ligand;Intercellular adhesion molecule-1,
1232,2025,2100,1,Cysteine;Tumor necrosis factor receptor,
1233,2025,2100,1,Hydrophobic;Nicotinic receptor,
1234,2025,2100,1,Keratin;List of basic biochemistry topics,
1235,2025,2100,1,Ether;Hydrolytic enzyme,
1236,2025,2100,1,Dissociation constant;Intercellular adhesion molecule-1,
1237,2025,2100,1,Proton pump;List of basic biochemistry topics,
1238,2025,2100,1,Biological membrane;Halobacteria,
1239,2025,2100,1,Biological membrane;Vacuole,
1240,2025,2100,1,Biological membrane;Chloroplast membrane,
1241,2025,2100,1,Biological membrane;Membrane topology,
1242,2025,2100,1,Bacterial outer membrane protein;Cell adhesion molecule,
1243,2025,2100,1,Bacterial outer membrane protein;Molecular dynamics,
1244,2025,2100,1,Carrier protein;Rhodopsin,
1245,2025,2100,1,Molecular dynamics;Microfilament protein,
1246,2025,2100,1,Molecular dynamics;List of basic biochemistry topics,
1247,2025,2100,1,Halobacteria;Rhodopsin,
1248,2025,2100,1,Pharmaceutical;Somatotropin-releasing hormone,
1249,2025,2100,1,Estrogen receptor;Protein targeting,
1250,2025,2100,1,C4 photosynthesis;Vacuole,
1251,2025,2100,1,Cadherin;Intercellular adhesion molecule-1,
1252,2025,2100,1,Transmembrane helix;Hydrolytic enzyme,
1253,2025,2100,1,Diffusion;Nicotinic receptor,
1254,2025,2100,1,Structural biology;Circular dichroism,
1255,2025,2100,1,Structural biology;Hydrophobicity analysis,
1256,2025,2100,1,Kinetic energy;Nicotinic receptor,
1257,2025,2100,1,Metazoa;Microfilament protein,
1258,2025,2100,1,Environmental chemistry;List of basic biochemistry topics,
1259,2025,2100,1,Cytokine receptor;Tumor necrosis factor receptor,
1260,2025,2100,1,Gtpase;Hydrolytic enzyme,
1261,2025,2026,1,Opioid receptor;G protein-coupled receptor;Enkephalin;Peptide,Mu opioid receptor
1262,2025,2100,1,Opioid receptor;Dynorphin,
1263,2025,2100,1,Opioid receptor;Somatostatin receptor,
1264,2025,2100,1,Elisa;List of basic biochemistry topics,
1265,2025,2100,1,Glycine receptor;Nicotinic receptor,
1266,2025,2100,1,Hsp70;Microfilament protein,
1267,2025,2100,1,Intercellular adhesion molecule-1;Vitronectin,
1268,2025,2100,1,Intercellular adhesion molecule-1;Selectin,
1269,2025,2100,1,Electron microscopy;List of basic biochemistry topics,
1270,2025,2100,1,Nerve growth factor;Tumor necrosis factor receptor,
1271,2025,2100,1,Sodium channel;Somatotropin-releasing hormone,
1272,2026,2100,1,Peptide;Kappa opioid receptor,
