i,birth,death,dim,nodes
950,2020,2100,1,Autopolyploid;Heterozygosity
951,2020,2100,1,Heterozygosity;Polyploid
952,2020,2100,1,Heterozygosity;Endopolyploidy
953,2020,2100,1,Phylogenetic tree;Rrna
954,2020,2100,1,Classical genetics;Clone (genetics)
955,2020,2100,1,Sequencing;Primary structure
956,2020,2100,1,Allozyme;Recessive allele
957,2020,2100,1,Allozyme;Recessive gene
958,2020,2100,1,Allozyme;Dominant allele
959,2020,2100,1,Allozyme;Gene markers
960,2020,2100,1,Allozyme;Isozyme
961,2020,2100,1,Allozyme;Genetic Marker
962,2020,2100,1,Allozyme;Multiple allelism
963,2020,2100,1,Z-dna;Supercoiling
964,2020,2100,1,Base sequence;Primary structure
965,2020,2100,1,Base sequence;Clone (genetics)
966,2020,2100,1,Ribonucleic acid;Pluripotency
967,2020,2100,1,Ribonucleic acid;Poly(a) tail
968,2020,2100,1,Kilobase;Chromosome painting
969,2020,2100,1,Kilobase;Fluorescent in situ hybridization
970,2020,2100,1,Kilobase;Nucleotide pair
971,2020,2100,1,Primary structure;Trna
972,2020,2100,1,Primary structure;Full gene sequence
973,2020,2100,1,Clone (genetics);Cohesive end
974,2020,2100,1,Clone (genetics);Physical map (genetics)
975,2020,2100,1,Clone (genetics);Karyokinesis
976,2020,2100,1,Clone (genetics);Macrorestriction map
977,2020,2100,1,Twin study;Identical twin
978,2020,2100,1,Human Genome Project;Base pairs
979,2020,2100,1,Factorial;Sequence
980,2020,2100,1,Biolistic;Totipotency
981,2020,2100,1,Blastopore;Organogenesis
982,2020,2100,1,Organogenesis;Heterochromatin
983,2020,2100,1,Blunt-end ligation;Dna ligase
984,2020,2100,1,Dna ligase;Controlling element
985,2020,2100,1,Dna ligase;Immunoglobulin gene
986,2020,2100,1,Dna ligase;Transposition (genetics)
987,2020,2100,1,Congenital;Cleft palate
988,2020,2100,1,Cdna;Pre-mrna
989,2020,2100,1,Cdna library;Rrna
990,2020,2100,1,Trna;5' end
991,2020,2100,1,Rrna;Housekeeping gene
992,2020,2100,1,Rrna;Group 1 intron
993,2020,2100,1,Rrna;Robertsonian fusion
994,2020,2100,1,Rrna;S (Svedberg unit)
995,2020,2100,1,Rrna;Satellite chromosome
996,2020,2100,1,Genetic map;Gene prediction
997,2020,2100,1,Genetic map;Multifactorial inheritance
998,2020,2100,1,Ap site;Dna glycosylase
999,2020,2100,1,Ap site;Gene mutation
1000,2020,2100,1,Ap site;Mutation event
1001,2020,2100,1,Ap site;Spontaneous mutation
1002,2020,2100,1,Frameshift mutation;Tay–sachs disease
1003,2020,2100,1,Sickle-cell disease;Alleles
1004,2020,2100,1,Germline mutation;Somatic mutation
1005,2020,2100,1,Cleft palate;Genetic determinism
1006,2020,2100,1,Cleft palate;Multifactorial inheritance
1007,2020,2100,1,Polydactyly;Selection (biology)
1008,2020,2100,1,Polydactyly;Oligogenic
1009,2020,2100,1,Consanguineous;Alleles
1010,2020,2100,1,Alleles;X-inactivation
1011,2020,2100,1,Alleles;Narrow heritability
1012,2020,2100,1,Alleles;Reduction division
1013,2020,2100,1,Controlling element;Blast
1014,2020,2100,1,Controlling element;Annotation
1015,2020,2100,1,Mu phage;Replication fork
1016,2020,2100,1,Blast;Multifactorial inheritance
1017,2020,2100,1,Blast;Transposition (genetics)
1018,2020,2100,1,Annotation;Transposition (genetics)
1019,2020,2100,1,Cosegregation;Tay–sachs disease
1020,2020,2100,1,Cosegregation;Incomplete dominance
1021,2020,2100,1,Cosegregation;Codominance
1022,2020,2100,1,Tay–sachs disease;Germinal mutation
1023,2020,2100,1,Tay–sachs disease;Mendelian ratio
1024,2020,2100,1,Tay–sachs disease;Multiple allelism
1025,2020,2100,1,Incomplete dominance;Mendelian ratio
1026,2020,2100,1,Codominance;Familial trait
1027,2020,2100,1,Codominance;Mendelian ratio
1028,2020,2100,1,Variegation;Teratogen
1029,2020,2100,1,Variegation;Selfed
1030,2020,2100,1,Variegation;Teratogenic
1031,2020,2100,1,Variegation;Teratogens
1032,2020,2100,1,Cyclic AMP;Holoenzyme
1033,2020,2100,1,Binary fission;Expressed gene
1034,2020,2100,1,Binary fission;Prokaryotic cell
1035,2020,2100,1,Single nucleotide polymorphism;Somatic mutation
1036,2020,2100,1,Pluripotency;Homeo-domain
1037,2020,2100,1,Replication fork;Fragile site
1038,2020,2100,1,Replisome;Lagging strand
1039,2020,2100,1,Replisome;Leading strand
1040,2020,2100,1,Dna repair genes;Annealing (biology)
1041,2020,2100,1,Dna repair genes;Germ line
1042,2020,2100,1,Annealing (biology);Hybrid DNA
1043,2020,2100,1,Annealing (biology);Melting of DNA
1044,2020,2100,1,Germ line;Hybrid dysgenesis
1045,2020,2100,1,Initiator protein;Template strand
1046,2020,2100,1,Repetitive DNA;Nucleolar organizer
1047,2020,2100,1,Repetitive DNA;Spacer DNA
1048,2020,2100,1,5' end;Expressed gene
1049,2020,2100,1,5' end;Monocistronic mRNA
1050,2020,2100,1,5' end;Nucleotide pair
1051,2020,2100,1,5' end;Polycistronic mRNA
1052,2020,2100,1,3' end;Expressed gene
1053,2020,2100,1,3' end;Monocistronic mRNA
1054,2020,2100,1,3' end;Nucleotide pair
1055,2020,2100,1,3' end;Polycistronic mRNA
1056,2020,2100,1,Template strand;Expressed gene
1057,2020,2100,1,C-met;Tandem duplication
1058,2020,2100,1,Group selection;Altruism
1059,2020,2100,1,Episome;F plus cell
1060,2020,2100,1,Episome;Human gene therapy
1061,2020,2100,1,Heterozygote;Gene locus
1062,2020,2100,1,Homozygote;Gene locus
1063,2020,2100,1,Homozygote;Genetic linkage map
1064,2020,2100,1,Homozygote;Linkage analysis
1065,2020,2100,1,Homozygote;Linkage map
1066,2020,2100,1,Homozygote;Lod score
1067,2020,2100,1,Homozygote;Lod score method
1068,2020,2100,1,Splice site;Snrnp
1069,2020,2100,1,Sex-linked;Pseudodominance
1070,2020,2100,1,Sex-linked;Sex-limited trait
1071,2020,2100,1,Oogonia;Harlequin chromosome
1072,2020,2100,1,Oogonia;Idiogram
1073,2020,2100,1,Oogonia;Idiotypic variation
1074,2020,2100,1,Endomitosis;Harlequin chromosome
1075,2020,2100,1,Endomitosis;Idiogram
1076,2020,2100,1,Endomitosis;Idiotypic variation
1077,2020,2100,1,Genetic linkage map;Type I and type II errors
1078,2020,2100,1,Type I and type II errors;Linkage analysis
1079,2020,2100,1,Type I and type II errors;Linkage map
1080,2020,2100,1,Type I and type II errors;Lod score
1081,2020,2100,1,Type I and type II errors;Lod score method
1082,2020,2100,1,Mtdna;Y-chromosomal Adam
1083,2020,2100,1,Somatic mutation;Germinal mutation
1084,2020,2100,1,Base pairs;Holandric trait
1085,2020,2100,1,Base pairs;Hybrid dysgenesis
1086,2020,2100,1,Base pairs;Leader sequence (mRNA)
1087,2020,2100,1,Holandric trait;Hemizygous
1088,2020,2100,1,Leader sequence (mRNA);Poly(a) tail
1089,2020,2100,1,Poly(a) tail;Terminator sequence
1090,2020,2100,1,Macrorestriction map;Positional cloning
1091,2020,2100,1,Monohybrid cross;Multifactorial inheritance
1092,2020,2100,1,Nicking;Lagging strand
1093,1800,2002,2,Species;Bacteria;Evolution;Biology;Genetics;Expressed gene;Dauermodification;Heredity
1094,1800,1869,2,Species;Virion;Bacteria;Evolution;Biology;Genetics;Expressed gene
1095,1822,1869,2,Bacteria;Conditional mutation;Evolution;Biology;Genetics;Expressed gene
1096,1822,1869,2,Bacteria;Gene mutation;Conditional mutation;Evolution;Biology;Genetics
1097,1822,1869,2,Mutation event;Bacteria;Conditional mutation;Evolution;Biology;Genetics
1098,1822,1869,2,Spontaneous mutation;Bacteria;Conditional mutation;Evolution;Biology;Genetics
1099,1822,2100,2,Mutation;Virus;Congenital
1100,1827,1992,2,Cell (biology);Sperm;Ovum;Meiosis;Reproductive cells;Gamete;Somatic cell
1101,1829,2100,2,Spermatogenesis;Oogenesis;Reproductive cells
1102,1838,1869,2,Species;Conditional mutation;Biology;Mutation;Protein;Gene;Amino acid
1103,1838,1869,2,Species;Gene mutation;Biology;Mutation;Protein;Gene;Amino acid
1104,1838,1869,2,Mutation event;Species;Biology;Mutation;Protein;Gene;Amino acid
1105,1838,1869,2,Spontaneous mutation;Species;Biology;Mutation;Protein;Gene;Amino acid
1106,1838,1869,2,Bacteria;Virus;Conditional mutation;Evolution;Biology;Mutation;Protein;Gene
1107,1838,1869,2,Bacteria;Virus;Conditional mutation;Gene mutation;Evolution;Biology;Genetics;Mutation;Protein;Gene
1108,1838,2100,2,Virus;Protein;Human gene therapy
1109,1838,1869,2,Mutation event;Bacteria;Virus;Conditional mutation;Evolution;Biology;Genetics;Mutation;Protein;Gene
1110,1838,1869,2,Spontaneous mutation;Bacteria;Virus;Conditional mutation;Evolution;Biology;Genetics;Mutation;Protein;Gene
1111,1838,1869,2,Virion;Bacteria;Virus;Conditional mutation;Evolution;Biology;Genetics;Bacteriophage;Mutation;Expressed gene;Cell nucleus;Protein;Amino acid
1112,1838,2100,2,Protein;Homology (biology);Homeo-domain
1113,1838,2100,2,Protein;Homology (biology);Model organisms
1114,1838,2100,2,Protein;Parkinson's disease;Model organisms
1115,1842,2100,2,Cell (biology);Cell nucleus;Flow karyotyping
1116,1842,2004,2,Flow karyotyping;Cell (biology);Genetics;Cell nucleus;Gene;Harlequin chromosome
1117,1842,2004,2,Flow karyotyping;Cell (biology);Idiogram;Genetics;Cell nucleus;Gene
1118,1842,2004,2,Flow karyotyping;Cell (biology);Genetics;Idiotypic variation;Cell nucleus;Gene
1119,1842,2100,2,Ancient Greek;Gamete;Harlequin chromosome
1120,1842,2100,2,Ancient Greek;Gamete;Idiogram
1121,1842,2100,2,Ancient Greek;Gamete;Idiotypic variation
1122,1842,1991,2,Flow karyotyping;Cell (biology);Genetics;Meiosis;Cytogenetics;Cell nucleus;Gene;Gamete;Harlequin chromosome
1123,1842,1991,2,Flow karyotyping;Cell (biology);Idiogram;Genetics;Meiosis;Cytogenetics;Cell nucleus;Gene;Gamete
1124,1842,1991,2,Flow karyotyping;Cell (biology);Genetics;Meiosis;Idiotypic variation;Cytogenetics;Cell nucleus;Gene;Gamete
1125,1842,2100,2,Somatic cell;Genomic imprinting;Harlequin chromosome
1126,1842,2100,2,Somatic cell;Genomic imprinting;Idiogram
1127,1842,2100,2,Somatic cell;Genomic imprinting;Idiotypic variation
1128,1845,2100,2,Enzyme;Immune system;Immunoglobulin (Ig)
1129,1845,2100,2,Immune system;Antibody;Human gene therapy
1130,1856,2100,2,Cell (biology);Spermatozoon;Cosegregation
1131,1856,2100,2,Cell (biology);Spermatozoon;Mendelian ratio
1132,1856,1858,2,Evolution;Biology;Mendelian inheritance;Genetics;Classical genetics;Gene
1133,1856,2100,2,Meiosis;Classical genetics;Mendelian ratio
1134,1858,2100,2,Natural selection;Conditional mutation;Sickle-cell disease
1135,1858,2100,2,Natural selection;Sickle-cell disease;Gene mutation
1136,1858,2100,2,Natural selection;Sickle-cell disease;Mutation event
1137,1858,2100,2,Natural selection;Sickle-cell disease;Spontaneous mutation
1138,1869,2004,2,Missense mutation;Dna;Conditional mutation;Genetics;Expressed gene;Amino acid
1139,1869,2004,2,Missense mutation;Dna;Gene mutation;Conditional mutation;Genetics;Amino acid
1140,1869,2004,2,Missense mutation;Mutation event;Dna;Conditional mutation;Genetics;Amino acid
1141,1869,2004,2,Missense mutation;Spontaneous mutation;Dna;Conditional mutation;Genetics;Amino acid
1142,1869,2100,2,Dna sequencing;Animal model;Genome project
1143,1869,2100,2,Dna sequencing;Genome project;Model organisms
1144,1870,2100,2,Genetic disorder;Cystic fibrosis;Human gene therapy
1145,1870,2100,2,Genetic disorder;Haemophilia;Human gene therapy
1146,1871,2100,2,Evolution;Species;Sex-limited trait
1147,1871,2100,2,Evolution;Evolutionary biology;Sex-limited trait
1148,1880,2100,2,Chromosome;Meiosis;Familial trait
1149,1880,2004,2,Flow karyotyping;Chromosome;Cell (biology);Sperm;Dna;Bacteria;Meiosis;Germ cell;Genetics;Expressed gene;Cell nucleus;Gene;Gamete
1150,1880,1938,2,Flow karyotyping;Chromosome;Dna;Genetics;Meiosis;Cytogenetics;Harlequin chromosome
1151,1880,1938,2,Flow karyotyping;Chromosome;Idiogram;Dna;Genetics;Meiosis;Cytogenetics
1152,1880,1938,2,Flow karyotyping;Chromosome;Dna;Genetics;Meiosis;Idiotypic variation;Cytogenetics
1153,1880,2100,2,Chromosome;Spermatozoon;Familial trait
1154,1880,2100,2,Chromosome;Spermatozoon;Mendelian ratio
1155,1880,2100,2,Chromosome;Spermatozoon;Reproductive cells
1156,1881,2100,2,Evolution;Genetic recombination;Selection (biology)
1157,1881,2100,2,Genetic recombination;Chromosome;Selection (biology)
1158,1881,2100,2,Genetic recombination;Gamete;Selection (biology)
1159,1881,2100,2,Genetic recombination;Gamete;Reduction division
1160,1881,2100,2,Genetic recombination;Allele;Gene mutation
1161,1881,2100,2,Genetic recombination;Allele;Mutation event
1162,1881,2100,2,Genetic recombination;Allele;Spontaneous mutation
1163,1881,2100,2,Chromosome;Allele;Cosegregation
1164,1881,2100,2,Chromosome;Allele;Familial trait
1165,1881,2100,2,Chromosome;Allele;Human gene therapy
1166,1881,1912,2,Chromosome;Allele;Mendelian ratio;Genetics;Classical genetics;Cosegregation;Gene
1167,1881,2100,2,Allele;Sickle-cell disease;Gene mutation
1168,1881,2100,2,Allele;Sickle-cell disease;Human gene therapy
1169,1881,2100,2,Allele;Sickle-cell disease;Mutation event
1170,1881,2100,2,Allele;Sickle-cell disease;Spontaneous mutation
1171,1882,2100,2,Genetic recombination;Meiosis;Self-fertilization
1172,1885,2100,2,Bacteria;Escherichia coli;Expressed gene
1173,1885,2002,2,Bacteria;Gene mutation;Conditional mutation;Escherichia coli;Biology;Genetics
1174,1885,2002,2,Mutation event;Bacteria;Conditional mutation;Escherichia coli;Biology;Genetics
1175,1885,2002,2,Spontaneous mutation;Bacteria;Conditional mutation;Escherichia coli;Biology;Genetics
1176,1885,2100,2,Escherichia coli;Prokaryote;Animal model
1177,1885,2100,2,Escherichia coli;Prokaryote;Model organisms
1178,1885,2100,2,Escherichia coli;Dna sequencing;Biotechnology
1179,1885,2100,2,Escherichia coli;Dna sequencing;Conditional mutation
1180,1885,2100,2,Escherichia coli;Dna sequencing;Gene mutation
1181,1885,2100,2,Escherichia coli;Dna sequencing;Model organisms
1182,1885,2100,2,Escherichia coli;Dna sequencing;Mutation event
1183,1885,2100,2,Escherichia coli;Dna sequencing;Spontaneous mutation
1184,1885,2100,2,Escherichia coli;Phage;Model organisms
1185,1891,1955,2,Dna;Nucleic acid;Ribose;Expressed gene;Protein;Metabolism
1186,1900,2100,2,Genetic variation;Mutation;Gene interaction
1187,1900,2100,2,Genetic variation;Mutation;Modifier gene
1188,1900,2100,2,Genetic variation;Conditional mutation;Genetic drift
1189,1900,2100,2,Genetic variation;Genetic drift;Gene mutation
1190,1900,2100,2,Genetic variation;Genetic drift;Mutation event
1191,1900,2100,2,Genetic variation;Genetic drift;Spontaneous mutation
1192,1900,2100,2,Population genetics;Epistasis;Multifactorial inheritance
1193,1900,2100,2,Evolution;Mendelian inheritance;Random genetic drift
1194,1900,2100,2,Evolution;Epistasis;Evolutionary biology
1195,1900,2100,2,Allele;Genetic drift;Expressed gene
1196,1900,2014,2,Chromosome;Species;Dna;Selection (biology);Allele;Genetic recombination;Familial trait;Genetics;Mutation;Genetic drift;Gene
1197,1900,2003,2,Selection (biology);Allele;Random genetic drift;Genetic drift;Gene;Natural selection
1198,1903,2013,2,Genotype;Chromosome;Dna;Allele;Familial trait;Genetics;Expressed gene;Gene
1199,1903,2100,2,Allele;Genotype;Selection (biology)
1200,1905,2100,2,Genetic recombination;Lod score;Multifactorial inheritance
1201,1905,2100,2,Angiosperm;Meiosis;Eukaryotic cell
1202,1905,2100,2,Eukaryote;Chromosome;Animal model
1203,1905,2100,2,Eukaryote;Chromosome;Model organisms
1204,1905,2100,2,Eukaryote;Nucleolus;Reduction division
1205,1905,2100,2,Chromosome;Genetic testing;Gene mutation
1206,1905,2100,2,Chromosome;Genetic testing;Mutation event
1207,1905,2100,2,Chromosome;Genetic testing;Spontaneous mutation
1208,1905,2100,2,Chromosome;Cancer;Genetic linkage map
1209,1905,2100,2,Chromosome;Cancer;Linkage analysis
1210,1905,2100,2,Chromosome;Cancer;Linkage map
1211,1905,2100,2,Chromosome;Cancer;Lod score
1212,1905,2100,2,Chromosome;Cancer;Lod score method
1213,1905,2100,2,Genetic testing;Genetic disorder;Duchenne muscular dystrophy
1214,1905,2100,2,Genetic testing;Cystic fibrosis;Sickle-cell disease
1215,1905,2100,2,Genetic testing;Conditional mutation;Sickle-cell disease
1216,1905,2100,2,Genetic testing;Sickle-cell disease;Gene mutation
1217,1905,2100,2,Genetic testing;Sickle-cell disease;Mutation event
1218,1905,2100,2,Genetic testing;Sickle-cell disease;Spontaneous mutation
1219,1905,2100,2,Enzyme;Metabolism;Eukaryotic cell
1220,1906,2100,2,Evolution;Speciation;Random genetic drift
1221,1906,2100,2,Speciation;Natural selection;Neutral mutation
1222,1906,1987,2,Cell (biology);Dna;Bacteria;Eukaryote;Organelle;Cell nucleus;Plastid;Cytoplasm
1223,1906,2100,2,Achondroplasia;Genetic disorder;Congenital
1224,1907,2100,2,Dna;Enzyme;Cytosol
1225,1907,2100,2,Animal model;Transformation (genetics);Bacteriophage
1226,1907,2100,2,Transformation (genetics);Bacteriophage;Model organisms
1227,1907,2100,2,Transformation (genetics);Phage;Model organisms
1228,1909,2100,2,Genetic recombination;Chromosomal crossover;Genetic linkage map
1229,1909,2100,2,Genetic recombination;Chromosomal crossover;Linkage analysis
1230,1909,2100,2,Genetic recombination;Chromosomal crossover;Linkage map
1231,1909,2100,2,Genetic recombination;Chromosomal crossover;Lod score
1232,1909,2100,2,Genetic recombination;Chromosomal crossover;Lod score method
1233,1909,2100,2,Chromosome;Chromosomal crossover;Cosegregation
1234,1909,2100,2,Chromosome;Chromosomal crossover;Mendelian ratio
1235,1910,2100,2,Bacteria;Dna;Carcinogen
1236,1911,2100,2,Heredity;Phenotype;Sex linked
1237,1911,2100,2,Heredity;Phenotype;Sex-influenced trait
1238,1911,2100,2,Heredity;Phenotype;X linkage
1239,1911,2100,2,Heredity;Phenotype;X linked
1240,1911,2100,2,Somatic cell;Phenotype;Gene mutation
1241,1911,2100,2,Somatic cell;Phenotype;Mutation event
1242,1911,2100,2,Somatic cell;Phenotype;Spontaneous mutation
1243,1911,2100,2,Phenotype;Behavioral genetics;Twin study
1244,1912,2100,2,Phenotype;Hypostatic gene;Modifier gene
1245,1920,2100,2,Species;Gene pool;Gene mutation
1246,1920,2100,2,Species;Gene pool;Mutation event
1247,1920,2100,2,Species;Gene pool;Spontaneous mutation
1248,1929,2100,2,Adenosine triphosphate;Metabolism;Eukaryotic cell
1249,1930,2100,2,Molecular biology;Dna;Protein
1250,1930,2005,2,Cell (biology);Dna;Competence (biology);Bacteria;Molecular biology;Transformation (genetics);Cell nucleus;Protein;Gene
1251,1930,2100,2,Molecular biology;Protein;Animal model
1252,1930,2100,2,Molecular biology;Protein;Model organisms
1253,1930,2100,2,Molecular biology;Animal model;Transformation (genetics)
1254,1930,2100,2,Molecular biology;Transformation (genetics);Model organisms
1255,1930,2100,2,Molecular biology;Biotechnology;Virion
1256,1931,2100,2,Molecular genetics;Molecular biology;Virion
1257,1931,2100,2,Molecular genetics;Molecular biology;Behavioral genetics
1258,1931,2100,2,Molecular genetics;Chromosome;Classical genetics
1259,1931,2100,2,Molecular genetics;Chromosome;Expressed gene
1260,1931,2100,2,Molecular genetics;Chromosome;Familial trait
1261,1931,2100,2,Molecular genetics;Chromosome;Model organisms
1262,1931,2100,2,Enzyme;Lysis;Phage
1263,1938,2100,2,Turner syndrome;Mosaic (genetics);Xyy
1264,1940,2100,2,Karyotype;Klinefelter syndrome;Xyy
1265,1942,2100,2,Genetic drift;Founder effect;Indigenous Amerindian genetics
1266,1950,2100,2,Species;Restriction enzymes;Strain (biology)
1267,1950,2100,2,Dna;Dna sequencing;Restriction enzymes
1268,1950,2100,2,Dna;Lambda phage;Phage
1269,1950,2100,2,Lysis;Lambda phage;Phage
1270,1950,2100,2,Animal model;Bacteriophage;Lambda phage
1271,1950,2100,2,Bacteriophage;Lambda phage;Model organisms
1272,1951,2100,2,Cell (biology);Cell nucleus;Applied genetics
1273,1951,2100,2,Enzyme;Restriction enzyme;Isoschizomer
1274,1951,2100,2,Animal model;Lambda phage;Genetic engineering
1275,1951,2100,2,Lambda phage;Genetic engineering;Model organisms
1276,1951,2100,2,Genetic engineering;Biotechnology;Model organisms
1277,1952,2100,2,Transformation (genetics);Bacterial conjugation;F plus cell
1278,1953,2100,2,Escherichia coli;Regulation of gene expression;Degenerate codon
1279,1953,2100,2,Escherichia coli;Regulation of gene expression;Triplet code
1280,1953,2100,2,Evolution;Morphogenesis;Model organisms
1281,1953,2100,2,Dna;Amino acid;Adenovirus
1282,1953,2004,2,Adenovirus;Cell (biology);Virion;Dna;Bacteria;Virus;Cell nucleus
1283,1953,2100,2,Dna;In vivo;Triplet code
1284,1953,2100,2,Glutamic acid;Sickle-cell disease;Triplet code
1285,1954,2100,2,Epigenetics;Ancient Greek;Expressed gene
1286,1955,2100,2,Allele;Punnett square;Mendelian ratio
1287,1955,2100,2,Nucleotide;Sickle-cell disease;Degenerate codon
1288,1955,2100,2,Nucleotide;Sickle-cell disease;Gene mutation
1289,1955,2100,2,Nucleotide;Sickle-cell disease;Mutation event
1290,1955,2100,2,Nucleotide;Sickle-cell disease;Spontaneous mutation
1291,1955,2100,2,Nucleotide;Sickle-cell disease;Triplet code
1292,1956,2004,2,Dna;Bacteria;Escherichia coli;Dna polymerase;Dna sequencing;Expressed gene;Gene;Degenerate codon
1293,1956,2004,2,Dna;Bacteria;Escherichia coli;Dna polymerase;Gene;Triplet code;Degenerate codon
1294,1956,2100,2,Dna;Dna polymerase;Okazaki fragment
1295,1956,2100,2,Centromere;Mitotic apparatus;Protein
1296,1956,2100,2,Molecule;Virus;Dna polymerase
1297,1956,2100,2,Promoter (biology);Consensus sequence;Homeo-domain
1298,1959,2100,2,Dna;Transcription (genetics);In vivo
1299,1959,2013,2,Chromosome;Dna;Allele;Familial trait;Genetics;Lyon hypothesis;Gene
1300,1960,1984,2,Dna;Adenine;Trna;Gene;Triplet code;Degenerate codon
1301,1960,1984,2,Dna;Adenine;Trna;Pyrimidine;Cytosine;Purine
1302,1960,2100,2,Adenosine triphosphate;Trna;Eukaryotic cell
1303,1960,2100,2,Molecule;Transfer RNA;Expressed gene
1304,1960,2100,2,Protein;Hydrogen bond;Trna
1305,1960,2100,2,Bacteriophage;Operon;Rho factor
1306,1961,2100,2,Enzyme;Immune system;Monocistronic mRNA
1307,1961,2100,2,Enzyme;Immune system;Polycistronic mRNA
1308,1961,2100,2,Amino acid;Codon usage bias;Triplet code
1309,1961,2100,2,Molecule;Messenger RNA;Virion
1310,1961,2100,2,Messenger RNA;Operon;Rho factor
1311,1963,1984,2,Guanosine;Dna;Nucleic acid;Guanine;Deoxyribose;Nucleoside;Purine
1312,1963,2100,2,Ribosome;Peptidyl transferase;Transferase
1313,1964,2100,2,Allele;Genotype;Darwinian fitness
1314,1964,2100,2,Allele;Genetic drift;Darwinian fitness
1315,1965,2100,2,Angelman syndrome;Genomic imprinting;Harlequin chromosome
1316,1965,2100,2,Angelman syndrome;Genomic imprinting;Idiogram
1317,1965,2100,2,Angelman syndrome;Genomic imprinting;Idiotypic variation
1318,1966,1984,2,Genetic code;Nucleobase;Dna;Adenine;Trna;Wobble base pair;Gene;Degenerate codon
1319,1967,1984,2,Nucleobase;Dna;Adenine;Trna;Inosine;Guanine;Wobble base pair;Purine
1320,1970,2100,2,Escherichia coli;Transgenic;Cloned DNA
1321,1970,2100,2,Escherichia coli;Transgenic;Gene cloning
1322,1971,2100,2,Adenosine triphosphate;Cyclic AMP;Purines
1323,1972,2100,2,Species;Recombinant DNA;Restriction enzymes
1324,1972,2100,2,Species;Recombinant DNA;Model organisms
1325,1972,2100,2,Recombinant DNA;Animal model;Genetic engineering
1326,1972,2100,2,Recombinant DNA;Genetic engineering;Model organisms
1327,1975,2100,2,Restriction enzymes;Southern blot;Gene cloning
1328,1976,2100,2,Transcription (genetics);Helicase;Rho factor
1329,1977,2100,2,Dna;Lambda phage;Clone bank
1330,1978,2004,2,Cell (biology);Virion;Dna;Bacteria;Molecular biology;Transcription (genetics);Tata box;In vivo
1331,1978,2100,2,Messenger RNA;Protein;Antisense RNA
1332,1978,2100,2,Plasmid;Cosmid;Phage
1333,1979,2100,2,Amino acid;P53;Gene mutation
1334,1979,2100,2,Amino acid;P53;Mutation event
1335,1979,2100,2,Amino acid;P53;Spontaneous mutation
1336,1979,2100,2,Adenovirus;P53;Human gene therapy
1337,1980,2100,2,Genetic testing;Genetic disorder;Prenatal diagnosis
1338,1980,2100,2,Amniocentesis;Prenatal diagnosis;Xyy
1339,1980,2100,2,Down syndrome;Fluorescent in situ hybridization;Harlequin chromosome
1340,1980,2100,2,Down syndrome;Fluorescent in situ hybridization;Idiogram
1341,1980,2100,2,Down syndrome;Fluorescent in situ hybridization;Idiotypic variation
1342,1980,2100,2,Angelman syndrome;Fluorescent in situ hybridization;Harlequin chromosome
1343,1980,2100,2,Angelman syndrome;Fluorescent in situ hybridization;Idiogram
1344,1980,2100,2,Angelman syndrome;Fluorescent in situ hybridization;Idiotypic variation
1345,1980,2100,2,Genomics;Conserved sequence;Comparative genomics
1346,1983,2100,2,Mutation;Selfish DNA;Controlling element
1347,1983,2100,2,Mutation;Selfish DNA;Transposition (genetics)
1348,1983,2100,2,Eukaryote;Meiosis;Transposon
1349,1983,2100,2,Eukaryote;Meiosis;Controlling element
1350,1983,2100,2,Eukaryote;Meiosis;Transposition (genetics)
1351,1983,2100,2,Eukaryote;Animal model;Transposon
1352,1983,2100,2,Eukaryote;Transposon;Model organisms
1353,1983,2100,2,Chromosome;Cancer;Transposon
1354,1983,1991,2,Chromosome;Transposon;Eukaryote;Cancer;Mutation;Meiosis;Controlling element
1355,1983,1991,2,Transposition (genetics);Chromosome;Transposon;Eukaryote;Cancer;Mutation;Meiosis
1356,1983,2100,2,Chromosome;Transposon;Eukaryotic cell
1357,1983,2100,2,Chromosome;Transposon;Exconjugant
1358,1983,2100,2,Chromosome;Transposon;Interrupted mating
1359,1983,2100,2,Chromosome;Transposon;Sexduction
1360,1983,2100,2,Chromosome;Controlling element;Eukaryotic cell
1361,1983,2100,2,Chromosome;Eukaryotic cell;Transposition (genetics)
1362,1983,2100,2,Gene therapy;Transposon;F plus cell
1363,1984,2100,2,Natural selection;Mendelian inheritance;Microsatellite (genetics)
1364,1984,2100,2,Adenine;Huntington's disease;Microsatellite (genetics)
1365,1984,2100,2,Nucleic acid;Rna;Conserved sequence
1366,1984,2100,2,Rna;Virus;Parental imprinting
1367,1984,1985,2,Dna;Selection (biology);Rna;Genetics;Mutation;Expressed gene;Gene;Conserved sequence;Natural selection
1368,1984,2100,2,Rna;Oncogenes;Oncovirus
1369,1984,2100,2,Transposon;Plasmid;Microsatellite (genetics)
1370,1984,2100,2,Mendelian inheritance;Microsatellite (genetics);Lod score
1371,1985,2003,2,Cell (biology);Dna;Bacteria;Molecular biology;Tata box;Biology;Genetics;Cell nucleus;Protein;Gene;Translation (biology)
1372,1985,2100,2,Molecular biology;Genome;Gene interaction
1373,1985,2100,2,Molecular biology;Genome;Animal model
1374,1985,2100,2,Molecular biology;Genome;Model organisms
1375,1985,2100,2,Molecular biology;Genome;Modifier gene
1376,1985,2003,2,Ribosome;Cell (biology);Genetic code;Dna;Bacteria;Biology;Genetics;Cell nucleus;Protein;Gene;Translation (biology)
